date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:16	3151/3151	---M-Z	200	added ('OK')	text/css	etag:%22c4f-5fcd686b89d40-gzip%22	https://caketheme.com/html/mojuri/libs/slick/css/slick-theme.css	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/slick/css/slick-theme.css	(from https://caketheme.com/html/mojuri/index7.html)
18:02:16	56686/56686	---M-Z	200	added ('OK')	text/css	etag:%22dd6e-5fcd688549a00-gzip%22	https://caketheme.com/html/mojuri/libs/mmenu/css/mmenu.min.css	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/mmenu/css/mmenu.min.css	(from https://caketheme.com/html/mojuri/index7.html)
18:02:17	42407/42407	---M-Z	200	added ('OK')	text/css	etag:%22a5a7-5fcd6838fe600-gzip%22	https://caketheme.com/html/mojuri/assets/css/responsive.css	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/assets/css/responsive.css	(from https://caketheme.com/html/mojuri/index7.html)
18:02:17	754655/754655	---M-Z	200	added ('OK')	text/css	etag:%22b83df-5fce0224e8b80-gzip%22	https://caketheme.com/html/mojuri/assets/css/app.css	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/assets/css/app.css	(from https://caketheme.com/html/mojuri/index7.html)
18:02:18	5333/5333	---M--	200	added ('OK')	image/png	etag:%2214d5-5fcd6828c7fc0%22	https://caketheme.com/html/mojuri/media/logo.png	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/logo.png	(from https://caketheme.com/html/mojuri/index7.html)
18:02:18	94365/94365	---M-Z	200	added ('OK')	text/html	etag:%221709d-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/shop-grid-left.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-grid-left.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:18	65837/65837	---M-Z	200	added ('OK')	text/html	etag:%221012d-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/shop-details.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-details.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:19	51775/51775	---M--	200	added ('OK')	image/jpeg	etag:%22ca3f-5fcd6850d5e40%22	https://caketheme.com/html/mojuri/media/product/3.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/3.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:19	47546/47546	---M-Z	200	added ('OK')	text/html	etag:%22b9ba-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/shop-cart.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-cart.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:19	57746/57746	---M-Z	200	added ('OK')	text/html	etag:%22e192-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/shop-checkout.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-checkout.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:20	53348/53348	---M-Z	200	added ('OK')	text/html	etag:%22d064-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/page-my-account.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-my-account.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:20	44462/44462	---M-Z	200	added ('OK')	text/html	etag:%22adae-5fcf7f493c580-gzip%22	https://caketheme.com/html/mojuri/shop-wishlist.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-wishlist.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:20	116550/116550	---M--	200	added ('OK')	image/jpeg	etag:%221c746-5fcd6850d5e40%22	https://caketheme.com/html/mojuri/media/product/1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:20	85366/85366	---M-Z	200	added ('OK')	text/html	etag:%2214d76-5fcf7f456bc80-gzip%22	https://caketheme.com/html/mojuri/index.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:20	76724/76724	---M-Z	200	added ('OK')	text/html	etag:%2212bb4-5fcf7f456bc80-gzip%22	https://caketheme.com/html/mojuri/index2.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index2.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:21	81196/81196	---M-Z	200	added ('OK')	text/html	etag:%2213d2c-5fcf7f456bc80-gzip%22	https://caketheme.com/html/mojuri/index3.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index3.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:21	93966/93966	---M-Z	200	added ('OK')	text/html	etag:%2216f0e-5fcf7f456bc80-gzip%22	https://caketheme.com/html/mojuri/index4.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index4.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:21	47543/47543	---M-Z	200	added ('OK')	text/html	etag:%22b9b7-5fcf7f456bc80-gzip%22	https://caketheme.com/html/mojuri/index5.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index5.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:21	88568/88568	---M-Z	200	added ('OK')	text/html	etag:%22159f8-5fcf7f465fec0-gzip%22	https://caketheme.com/html/mojuri/index6.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index6.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:22	86497/86497	---M-Z	200	added ('OK')	text/html	etag:%22151e1-5fcf7f465fec0-gzip%22	https://caketheme.com/html/mojuri/index8.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/index8.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:22	94365/94365	---M-Z	200	added ('OK')	text/html	etag:%221709d-5fcf7f493c580-gzip%22	https://caketheme.com/html/mojuri/shop-list-left.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-list-left.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:22	94383/94383	---M-Z	200	added ('OK')	text/html	etag:%22170af-5fcf7f493c580-gzip%22	https://caketheme.com/html/mojuri/shop-grid-right.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-grid-right.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:22	94383/94383	---M-Z	200	added ('OK')	text/html	etag:%22170af-5fcf7f493c580-gzip%22	https://caketheme.com/html/mojuri/shop-list-right.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-list-right.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:22	100639/100639	---M-Z	200	added ('OK')	text/html	etag:%221891f-5fcf7f4848340-gzip%22	https://caketheme.com/html/mojuri/shop-grid-fullwidth.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/shop-grid-fullwidth.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:23	58913/58913	---M-Z	200	added ('OK')	text/html	etag:%22e621-5fcf7f4477a40-gzip%22	https://caketheme.com/html/mojuri/blog-grid-left.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-grid-left.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:23	58932/58932	---M-Z	200	added ('OK')	text/html	etag:%22e634-5fcf7f4477a40-gzip%22	https://caketheme.com/html/mojuri/blog-grid-right.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-grid-right.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:23	57707/57707	---M-Z	200	added ('OK')	text/html	etag:%22e16b-5fcf7f4477a40-gzip%22	https://caketheme.com/html/mojuri/blog-list-left.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-list-left.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:23	57725/57725	---M-Z	200	added ('OK')	text/html	etag:%22e17d-5fcf7f4477a40-gzip%22	https://caketheme.com/html/mojuri/blog-list-right.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-list-right.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:24	55653/55653	---M-Z	200	added ('OK')	text/html	etag:%22d965-5fcf7f4383800-gzip%22	https://caketheme.com/html/mojuri/blog-grid-fullwidth.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-grid-fullwidth.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:24	56974/56974	---M-Z	200	added ('OK')	text/html	etag:%22de8e-5fcf7f4383800-gzip%22	https://caketheme.com/html/mojuri/blog-details-left.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-details-left.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:24	56934/56934	---M-Z	200	added ('OK')	text/html	etag:%22de66-5fcf7f4477a40-gzip%22	https://caketheme.com/html/mojuri/blog-details-right.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-details-right.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:24	51300/51300	---M-Z	200	added ('OK')	text/html	etag:%22c864-5fcf7f4383800-gzip%22	https://caketheme.com/html/mojuri/blog-details-fullwidth.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/blog-details-fullwidth.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:25	87990/87990	---M--	200	added ('OK')	image/jpeg	etag:%22157b6-5fcd68559a980%22	https://caketheme.com/html/mojuri/media/blog/1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/blog/1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:26	47216/47216	---M-Z	200	added ('OK')	text/html	etag:%22b870-5fcf7f4754100-gzip%22	https://caketheme.com/html/mojuri/page-login.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-login.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:27	45414/45414	---M-Z	200	added ('OK')	text/html	etag:%22b166-5fcf7f4754100-gzip%22	https://caketheme.com/html/mojuri/page-forgot-password.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-forgot-password.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:27	69687/69687	---M-Z	200	added ('OK')	text/html	etag:%2211037-5fcf7f465fec0-gzip%22	https://caketheme.com/html/mojuri/page-about.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-about.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:27	53888/53888	---M-Z	200	added ('OK')	text/html	etag:%22d280-5fcf7f4754100-gzip%22	https://caketheme.com/html/mojuri/page-contact.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-contact.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:27	52959/52959	---M-Z	200	added ('OK')	text/html	etag:%22cedf-5fcf7f4754100-gzip%22	https://caketheme.com/html/mojuri/page-faq.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-faq.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:28	44897/44897	---M-Z	200	added ('OK')	text/html	etag:%22af61-5fcf7f465fec0-gzip%22	https://caketheme.com/html/mojuri/page-404.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/page-404.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:29	31666/31666	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Nov%202024%2011:02:26%20GMT	https://caketheme.com/html/mojuri/forgot-password.html	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/forgot-password.html	(from https://caketheme.com/html/mojuri/index7.html)
18:02:31	133070/133070	---M--	200	added ('OK')	image/jpeg	etag:%22207ce-5fcd685e2fdc0%22	https://caketheme.com/html/mojuri/media/banner/banner-7-1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/banner-7-1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:31	452010/452010	---M--	200	added ('OK')	image/jpeg	etag:%226e5aa-5fcd6854a6740%22	https://caketheme.com/html/mojuri/media/blog/2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/blog/2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:31	39620/39620	---M--	200	added ('OK')	image/jpeg	etag:%229ac4-5fcd684eed9c0%22	https://caketheme.com/html/mojuri/media/product/1-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/1-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:31	181516/181516	---M--	200	added ('OK')	image/jpeg	etag:%222c50c-5fcd685d3bb80%22	https://caketheme.com/html/mojuri/media/banner/banner-7-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/banner-7-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:32	18375/18375	---M--	200	added ('OK')	image/jpeg	etag:%2247c7-5fcd684fe1c00%22	https://caketheme.com/html/mojuri/media/product/2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	39620/39620	---M--	200	added ('OK')	image/jpeg	etag:%229ac4-5fcd684df9780%22	https://caketheme.com/html/mojuri/media/product/3-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/3-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	25662/25662	---M--	200	added ('OK')	image/jpeg	etag:%22643e-5fcd684d05540%22	https://caketheme.com/html/mojuri/media/product/4.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/4.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	117489/117489	---M--	200	added ('OK')	image/jpeg	etag:%221caf1-5fcd684d05540%22	https://caketheme.com/html/mojuri/media/product/2-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/2-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	25824/25824	---M--	200	added ('OK')	image/jpeg	etag:%2264e0-5fcd684d05540%22	https://caketheme.com/html/mojuri/media/product/4-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/4-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	30273/30273	---M--	200	added ('OK')	image/jpeg	etag:%227641-5fd0bdf289680%22	https://caketheme.com/html/mojuri/media/product/13.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/13.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:33	25595/25595	---M--	200	added ('OK')	image/jpeg	etag:%2263fb-5fd0bdf195440%22	https://caketheme.com/html/mojuri/media/product/13-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/13-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:34	35954/35954	---M--	200	added ('OK')	image/jpeg	etag:%228c72-5fcd685e2fdc0%22	https://caketheme.com/html/mojuri/media/banner/banner-7-3.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/banner-7-3.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:34	36228/36228	---M--	200	added ('OK')	image/jpeg	etag:%228d84-5fcd685f24000%22	https://caketheme.com/html/mojuri/media/banner/banner-7-4.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/banner-7-4.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:34	46715/46715	---M--	200	added ('OK')	image/jpeg	etag:%22b67b-5fcd686018240%22	https://caketheme.com/html/mojuri/media/banner/banner-7-5.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/banner-7-5.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:35	51889/51889	---M--	200	added ('OK')	image/jpeg	etag:%22cab1-5fd0bdf289680%22	https://caketheme.com/html/mojuri/media/product/14-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/14-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:36	73911/73911	---M--	200	added ('OK')	image/jpeg	etag:%22120b7-5fd0bdf37d8c0%22	https://caketheme.com/html/mojuri/media/product/14.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/14.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:36	85038/85038	---M--	200	added ('OK')	image/jpeg	etag:%2214c2e-5fcd685e2fdc0%22	https://caketheme.com/html/mojuri/media/banner/lookbook-7-1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/lookbook-7-1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:36	25606/25606	---M--	200	added ('OK')	image/jpeg	etag:%226406-5fd0bdfc12d00%22	https://caketheme.com/html/mojuri/media/product/15-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/15-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:36	56163/56163	---M--	200	added ('OK')	image/jpeg	etag:%22db63-5fd0bdfc12d00%22	https://caketheme.com/html/mojuri/media/product/15.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/15.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:36	24863/24863	---M--	200	added ('OK')	image/jpeg	etag:%22611f-5fd0bdfd06f40%22	https://caketheme.com/html/mojuri/media/product/16.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/16.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:37	27958/27958	---M--	200	added ('OK')	image/jpeg	etag:%226d36-5fd0bdfd06f40%22	https://caketheme.com/html/mojuri/media/product/16-2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/product/16-2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:37	4148/4148	---M--	200	added ('OK')	image/jpeg	etag:%221034-5fcd685782e00%22	https://caketheme.com/html/mojuri/media/testimonial/1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/testimonial/1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:37	5112/5112	---M--	200	added ('OK')	image/jpeg	etag:%2213f8-5fcd685782e00%22	https://caketheme.com/html/mojuri/media/testimonial/2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/testimonial/2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:37	4478/4478	---M--	200	added ('OK')	image/jpeg	etag:%22117e-5fcd685782e00%22	https://caketheme.com/html/mojuri/media/testimonial/3.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/testimonial/3.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:37	11519/11519	---M--	200	added ('OK')	image/jpeg	etag:%222cff-5fcd685782e00%22	https://caketheme.com/html/mojuri/media/testimonial/4.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/testimonial/4.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:38	49275/49275	---M--	200	added ('OK')	image/jpeg	etag:%22c07b-5fcd683eb7380%22	https://caketheme.com/html/mojuri/media/brand/1.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/brand/1.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:38	1146666/1146666	---M--	200	added ('OK')	image/jpeg	etag:%22117f2a-5fcd68559a980%22	https://caketheme.com/html/mojuri/media/blog/3.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/blog/3.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:38	43981/43981	---M--	200	added ('OK')	image/jpeg	etag:%22abcd-5fcd683dc3140%22	https://caketheme.com/html/mojuri/media/brand/2.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/brand/2.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:38	45453/45453	---M--	200	added ('OK')	image/jpeg	etag:%22b18d-5fcd683dc3140%22	https://caketheme.com/html/mojuri/media/brand/4.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/brand/4.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:39	38565/38565	---M--	200	added ('OK')	image/jpeg	etag:%2296a5-5fcd683eb7380%22	https://caketheme.com/html/mojuri/media/brand/3.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/brand/3.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:39	3251/3251	---M--	200	added ('OK')	image/png	etag:%22cb3-5fcd6828c7fc0%22	https://caketheme.com/html/mojuri/media/payments.png	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/payments.png	(from https://caketheme.com/html/mojuri/index7.html)
18:02:40	38432/38432	---M--	200	added ('OK')	image/jpeg	etag:%229620-5fcd683dc3140%22	https://caketheme.com/html/mojuri/media/brand/5.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/brand/5.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:40	13576/13576	---M--	200	added ('OK')	image/jpeg	etag:%223508-5fcd68610c480%22	https://caketheme.com/html/mojuri/media/banner/newsletter-popup.jpg	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/media/banner/newsletter-popup.jpg	(from https://caketheme.com/html/mojuri/index7.html)
18:02:40	21196/21196	---M-Z	200	added ('OK')	application/javascript	etag:%2252cc-5fcd6866c5200-gzip%22	https://caketheme.com/html/mojuri/libs/popper/js/popper.min.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/popper/js/popper.min.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:40	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5fcd6877efa80-gzip%22	https://caketheme.com/html/mojuri/libs/jquery/js/jquery.min.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/jquery/js/jquery.min.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:40	48902/48902	---M-Z	200	added ('OK')	application/javascript	etag:%22bf06-5fcd686a95b00-gzip%22	https://caketheme.com/html/mojuri/libs/bootstrap/js/bootstrap.min.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/bootstrap/js/bootstrap.min.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:41	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:%22a76f-5fcd686c7df80-gzip%22	https://caketheme.com/html/mojuri/libs/slick/js/slick.min.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/slick/js/slick.min.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:41	61622/61622	---M-Z	200	added ('OK')	application/javascript	etag:%22f0b6-5fcd688731e80-gzip%22	https://caketheme.com/html/mojuri/libs/mmenu/js/jquery.mmenu.all.min.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/mmenu/js/jquery.mmenu.all.min.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:41	35662/35662	---M-Z	200	added ('OK')	application/javascript	etag:%228b4e-5fcd69fc14e40-gzip%22	https://caketheme.com/html/mojuri/assets/js/app.js	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/assets/js/app.js	(from https://caketheme.com/html/mojuri/index7.html)
18:02:42	65112/65112	---M--	200	added ('OK')	font/ttf	etag:%22fe58-5fcd68826d340%22	https://caketheme.com/html/mojuri/libs/feather-font/fonts/feather.ttf?sdxovp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/feather-font/fonts/feather144f.ttf	(from https://caketheme.com/html/mojuri/libs/feather-font/css/iconfont.css)
18:02:42	10284/10284	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22282c-5fcd687da8800%22	https://caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon.eot?fzv6fp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon6dbe.eot	(from https://caketheme.com/html/mojuri/libs/icomoon-font/css/icomoon.css)
18:02:42	65188/65188	---M--	200	added ('OK')	font/woff	etag:%22fea4-5fcd688361580%22	https://caketheme.com/html/mojuri/libs/feather-font/fonts/feather.woff?sdxovp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/feather-font/fonts/feather144f.woff	(from https://caketheme.com/html/mojuri/libs/feather-font/css/iconfont.css)
18:02:42	5156/5156	---M--	200	added ('OK')	font/ttf	etag:%221424-5fcd687da8800%22	https://caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon.ttf?fzv6fp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon6dbe.ttf	(from https://caketheme.com/html/mojuri/libs/icomoon-font/css/icomoon.css)
18:02:43	5156/5156	---M--	200	added ('OK')	font/woff	etag:%221424-5fcd687da8800%22	https://caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon.woff?fzv6fp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon6dbe.woff	(from https://caketheme.com/html/mojuri/libs/icomoon-font/css/icomoon.css)
18:02:43	18792/18792	---M--	200	added ('OK')	image/svg+xml	etag:%224968-5fcd687da8800%22	https://caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon.svg?fzv6fp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/icomoon-font/fonts/icomoon6dbe.svg	(from https://caketheme.com/html/mojuri/libs/icomoon-font/css/icomoon.css)
18:02:43	222023/222023	---M--	200	added ('OK')	image/svg+xml	etag:%2236347-5fcd688361580%22	https://caketheme.com/html/mojuri/libs/feather-font/fonts/feather.svg?sdxovp	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/feather-font/fonts/feather144f.svg	(from https://caketheme.com/html/mojuri/libs/feather-font/css/iconfont.css)
18:02:44	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-5fcd688ceac00%22	https://caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://caketheme.com/html/mojuri/libs/font-awesome/css/font-awesome.css)
18:02:44	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-5fcd688ddee40%22	https://caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://caketheme.com/html/mojuri/libs/font-awesome/css/font-awesome.css)
18:02:45	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5fcd688ddee40%22	https://caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont.eot?	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://caketheme.com/html/mojuri/libs/font-awesome/css/font-awesome.css)
18:02:45	31666/31666	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Nov%202024%2011:02:43%20GMT	https://caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Downloads/Sliver_Ring/caketheme.com/html/mojuri/libs/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://caketheme.com/html/mojuri/libs/font-awesome/css/font-awesome.css)
